depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
10.00	7	7	7.75	2.07	34.00	11.70	3.00	10.85	4.15	11.60	3.41	30.00	19.53	6.13			7.34	0.31	30.00	8.19	6.79										12.17	4.06	17.00	19.54	6.33			7.34	0.29	19.00	7.80	6.81			7.00	0.64	16.00	7.98	5.79			0.38	0.20	19.00	0.75	0.08			0.03	0.01	19.00	0.06	0.02										0.11	0.02	17.00	0.19	0.10			0.20	0.14	18.00	0.55	0.05			9.29	2.62	19.00	13.20	5.80																																						19.61	3.14	19.00	25.60	14.00			0.79	0.21	19.00	1.22	0.42			7.00	0.64	16.00	7.98	5.79			0.30	0.15	18.00	0.69	0.10			7.37	0.31	34.00	8.19	6.79	7.75	6.85	11.83	3.45	34.00	19.53	6.13	17.75	6.91
10.00	8	7																																																																																																																																																																								
10.00	9	7	7.18	1.83	31.00	12.00	4.00			13.60	2.81	28.00	18.53	6.63			7.33	0.32	28.00	8.08	6.85																	7.19	0.24	18.00	7.70	6.84			6.72	0.28	16.00	7.12	6.19			0.40	0.18	18.00	0.81	0.17			0.06	0.03	17.00	0.09	0.02										0.25	0.28	17.00	1.09	0.10			0.26	0.25	18.00	0.80	0.05			10.05	1.97	18.00	14.20	7.10																																						19.54	1.82	18.00	22.50	16.30			0.77	0.23	18.00	1.26	0.47			6.72	0.28	16.00	7.12	6.19			0.48	0.43	18.00	1.55	0.10			7.29	0.31	33.00	8.08	6.85	7.80	6.94	13.56	2.67	32.00	18.53	6.63		
10.00	10	7																																																																																																																																																											7.44	0.37	16.00	7.97	6.76									
10.00	11	7	7.11	2.31	30.00	11.00	3.00			7.62	1.34	30.00	10.50	5.28			7.47	0.38	30.00	8.64	6.84										7.16	1.16	18.00	9.12	5.20			7.46	0.27	23.00	7.97	6.89			7.87	0.29	19.00	8.36	7.40			0.49	0.12	21.00	0.75	0.33			0.43	0.24	23.00	1.29	0.15			1.40	0.90	23.00	3.60	0.28			1.57	0.93	17.00	4.03	0.44			0.46	0.35	20.00	1.39	0.08			10.99	3.99	21.00	16.00	2.20																																						21.04	3.11	23.00	29.50	17.00			0.84	0.21	23.00	1.34	0.54			7.87	0.29	19.00	8.36	7.40			2.23	1.20	20.00	5.04	0.94			7.51	0.36	38.00	8.64	6.84	8.06	6.98	7.59	1.30	37.00	10.50	5.28		
10.00	12	7																																																																																																																																																																								
15.00	1	7	8.93	3.57	27.00	16.50	1.40			4.15	1.46	20.00	6.61	1.11			7.80	0.69	18.00	9.78	6.88										4.15	1.35	20.00	6.60	1.09			7.88	0.78	24.00	9.64	6.60			8.42	0.52	27.00	9.22	6.50			0.64	0.16	23.00	1.08	0.35			0.19	0.12	23.00	0.50	0.05			3.77	1.17	23.00	6.10	1.95			4.17	1.29	16.00	6.40	2.04			0.21	0.21	23.00	0.91	0.05			13.56	2.75	23.00	19.64	8.70																																						20.78	2.95	23.00	28.00	13.00			0.94	0.20	23.00	1.30	0.54			8.42	0.52	27.00	9.22	6.50			4.15	1.23	23.00	7.00	2.04			7.89	0.72	32.00	9.78	6.60	8.79	6.89	4.13	1.30	31.00	6.61	1.11		
15.00	2	7	9.63	4.08	19.00	18.00	3.70	16.83	4.42																																																																																																																																																				7.92	0.76	19.00	10.21	6.90	8.90	7.17	3.12	1.51	19.00	6.34	0.60	5.93	1.41
15.00	3	7	9.20	2.61	21.00	14.20	4.50			2.29	1.27	16.00	4.76	-0.06																	2.39	1.42	16.00	4.78	-0.13			7.53	0.65	19.00	9.60	6.97			9.26	0.57	21.00	10.40	8.20																																																																																														9.26	0.57	21.00	10.40	8.20										7.51	0.61	22.00	9.60	6.98	8.24	6.99	2.40	1.32	22.00	4.76	-0.06	4.19	0.28
15.00	4	7																																																																																																																																																																								
15.00	5	7	9.53	2.82	24.00	14.20	4.00			7.60	1.65	16.00	10.80	5.32																	7.76	1.70	19.00	11.20	5.52			7.29	0.31	22.00	7.83	6.80			8.29	0.39	25.00	8.96	7.34	8.80	7.64	0.34	0.16	17.00	0.67	0.10			0.04	0.02	17.00	0.10	0.02										0.15	0.08	16.00	0.33	0.10			0.25	0.27	17.00	1.20	0.05			9.66	4.24	17.00	16.80	1.30																																						18.74	1.85	17.00	24.70	16.00			0.73	0.22	17.00	1.31	0.46			8.29	0.39	25.00	8.96	7.34	8.80	7.64	0.47	0.56	17.00	2.60	0.10			7.31	0.29	25.00	7.83	6.80	7.78	6.91	7.91	1.75	25.00	11.20	5.32	10.80	5.66
15.00	6	7																																																																																																																																																																								
15.00	7	7	8.26	2.40	34.00	14.20	3.50	12.11	4.88	9.38	3.53	24.00	18.31	5.08			7.49	0.34	20.00	8.41	6.86										9.62	4.15	22.00	18.70	4.15			7.52	0.42	28.00	8.50	6.50			7.19	0.72	30.00	8.70	5.80			0.45	0.19	26.00	0.83	0.14			0.06	0.04	26.00	0.17	0.02										0.14	0.08	18.00	0.39	0.10			0.23	0.19	26.00	0.70	0.05			11.38	2.99	26.00	18.57	6.40																																						18.23	2.87	25.00	25.71	13.00			0.83	0.21	26.00	1.31	0.41			7.19	0.72	30.00	8.70	5.80			0.39	0.27	26.00	1.10	0.08			7.55	0.41	34.00	8.50	6.50	8.36	6.97	9.82	3.81	34.00	18.70	4.15	17.95	5.27
15.00	8	7	8.09	2.59	20.00	12.20	4.50	12.01	4.59																																				6.46	0.65	17.00	7.40	5.40																																																																																														6.46	0.65	17.00	7.40	5.40										7.61	0.45	20.00	8.15	6.50	8.15	6.69	12.02	3.51	20.00	18.00	6.00	17.90	7.52
15.00	9	7	8.26	2.34	22.00	13.00	4.00			12.03	3.30	17.00	17.89	6.10																	12.85	2.96	18.00	18.47	6.14			7.34	0.28	22.00	7.80	6.96			6.68	0.44	24.00	8.00	5.91	7.10	6.06																																																																																												6.68	0.44	24.00	8.00	5.91	7.10	6.06								7.36	0.27	24.00	7.80	6.95	7.74	6.97	12.37	3.07	24.00	17.89	6.10	17.52	7.09
15.00	10	7																																																																																																																																																																								
15.00	11	7	8.44	1.94	20.00	11.00	3.00			7.82	1.15	17.00	10.21	6.10			7.67	0.69	16.00	9.22	6.81										8.00	1.23	20.00	11.10	6.00			7.59	0.54	24.00	8.73	6.45			7.44	0.63	27.00	8.60	5.68	8.25	6.26	0.52	0.22	17.00	1.15	0.23			0.34	0.12	18.00	0.51	0.10			1.45	0.96	18.00	3.80	0.10										0.30	0.29	16.00	1.00	0.05			11.14	3.85	17.00	19.90	2.30																																						20.66	2.08	18.00	25.60	17.00			0.86	0.29	18.00	1.68	0.41			7.44	0.63	27.00	8.60	5.68	8.25	6.26	1.96	1.02	16.00	4.88	0.61			7.59	0.62	27.00	9.22	6.45	8.97	6.83	7.97	1.18	27.00	11.10	6.10	10.14	6.26
15.00	12	7	9.41	3.95	19.00	17.30	4.20																																						8.08	0.52	18.00	8.91	7.10																																																																																														8.08	0.52	18.00	8.91	7.10										7.92	0.76	22.00	9.80	6.79	9.20	7.04	5.86	1.62	22.00	8.30	1.45	7.78	3.44
20.00	1	7																																																																																																																																																																								
20.00	2	7																																																																																																																																																																								
20.00	3	7																																																																																																																																																																								
20.00	5	7																																																																																																																																																																								
20.00	7	7																																																																																																																																																																								
20.00	8	7																																																																																																																																																																								
20.00	9	7																																																																																																																																																																								
20.00	10	7																																																																																																																																																																								
20.00	11	7																																																																																																																																																																								
20.00	12	7																																																																																																																																																																								
