depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
10.00	5	4	6.72	1.75	88.00	13.00	2.80			8.36	1.14	66.00	11.28	5.61			21.41	3.42	65.00	33.83	14.23										8.27	1.29	65.00	10.69	6.04			21.43	3.87	69.00	32.43	13.20			7.36	0.55	86.00	8.96	5.72			0.11	0.12	89.00	0.72	0.02			0.08	0.08	79.00	0.41	0.02			1.12	1.74	61.00	7.57	0.02			1.08	1.76	62.00	7.84	0.01			0.39	0.41	45.00	2.18	0.05			2.21	1.75	89.00	9.00	0.10			2.22	1.88	87.00	14.00	0.00																															16.62	4.24	87.00	35.70	10.70			0.46	0.18	86.00	0.80	0.06			7.36	0.55	86.00	8.96	5.72			1.59	2.34	43.00	10.02	0.08			21.29	3.80	90.00	33.83	13.20	27.55	14.97	8.30	1.22	90.00	11.28	5.61	10.39	6.33
10.00	6	4	7.08	1.69	77.00	11.25	3.50			13.18	2.22	52.00	18.40	7.10			21.66	3.93	49.00	32.56	16.60										12.94	2.00	57.00	17.80	7.38			21.35	2.94	59.00	31.87	17.20			6.87	0.56	77.00	9.80	5.17			0.08	0.07	78.00	0.42	0.02			0.07	0.09	68.00	0.50	0.02			0.73	1.25	39.00	5.12	0.02			0.57	1.49	50.00	8.57	0.07			0.23	0.28	46.00	1.61	0.05			1.56	1.43	77.00	8.60	0.10			1.76	0.95	76.00	5.40	0.60																															16.46	4.62	78.00	41.40	8.29			0.40	0.18	78.00	0.90	0.06			6.88	0.56	78.00	9.80	5.17			0.80	1.34	44.00	7.00	0.07			21.62	3.67	78.00	32.56	16.60			12.89	2.13	77.00	18.40	7.10		
10.00	7	4	7.87	2.22	71.00	14.10	4.00			16.77	1.15	53.00	19.68	15.10			21.44	2.66	51.00	27.96	16.05										16.48	1.74	53.00	19.41	10.48			21.81	2.97	58.00	32.29	16.42			6.15	0.36	72.00	7.10	4.88			0.07	0.05	73.00	0.27	0.02	0.18	0.03	0.05	0.05	65.00	0.35	0.02			0.36	0.65	36.00	3.22	0.02			0.25	0.56	46.00	3.57	0.07			0.25	0.24	43.00	1.11	0.05			0.92	1.01	73.00	6.10	0.10	2.74	0.10	1.32	0.68	73.00	3.30	0.20	2.66	0.40																													15.64	4.12	72.00	31.40	7.00			0.41	0.16	72.00	0.73	0.10			6.15	0.36	72.00	7.10	4.88			0.52	0.81	41.00	4.01	0.07			21.67	2.98	73.00	32.29	16.05	25.72	18.00	16.42	1.57	72.00	19.68	10.48		
10.00	8	4	8.40	2.19	79.00	14.50	4.50			18.12	1.51	61.00	21.15	12.03			22.33	3.49	59.00	32.93	18.24										18.11	1.67	61.00	21.83	12.04			22.13	3.10	65.00	32.94	18.23			5.83	0.50	80.00	7.09	4.10			0.07	0.07	80.00	0.58	0.02			0.05	0.07	70.00	0.43	0.02			0.37	1.05	33.00	6.14	0.02			0.33	0.92	55.00	6.56	0.07			0.31	0.22	43.00	1.00	0.06			1.09	1.34	80.00	10.40	0.10			1.68	1.69	81.00	12.29	0.20																															15.72	3.64	81.00	32.90	7.14			0.42	0.13	81.00	0.84	0.16			5.83	0.50	80.00	7.09	4.10			0.62	1.08	41.00	6.99	0.07			22.24	3.19	85.00	32.93	18.24	30.01	18.44	18.14	1.49	85.00	21.83	12.03	20.32	15.96
10.00	9	4	8.90	2.33	82.00	17.20	3.30			16.78	0.97	78.00	19.06	14.47			23.45	4.39	75.00	33.62	2.00										16.74	1.15	64.00	20.39	14.24			23.28	4.87	68.00	33.66	2.00			5.75	0.67	82.00	7.70	3.81			0.11	0.10	84.00	0.53	0.02			0.07	0.10	74.00	0.59	0.02			0.49	0.75	38.00	3.49	0.05			0.38	0.73	58.00	3.82	0.07			0.38	0.32	46.00	2.01	0.05			2.09	1.88	84.00	10.20	0.10			1.58	0.95	81.00	6.05	0.30																															15.97	4.03	83.00	27.86	10.00			0.46	0.15	83.00	0.94	0.06			5.75	0.66	83.00	7.70	3.81			0.69	0.81	44.00	4.72	0.10			23.43	4.54	104.00	33.62	2.00			16.69	1.15	103.00	20.39	14.24		
10.00	10	4	6.90	2.02	77.00	11.00	2.90			13.82	1.22	57.00	16.56	11.80			23.23	3.42	54.00	31.23	16.80										13.53	1.29	63.00	16.70	10.75			22.97	3.74	67.00	33.12	15.21			6.13	0.84	80.00	8.96	2.90			0.15	0.11	81.00	0.72	0.02	0.35	0.06	0.09	0.11	71.00	0.72	0.02			0.74	1.23	52.00	5.60	0.02			0.62	1.07	53.00	6.32	0.07			0.30	0.22	45.00	0.86	0.07			2.95	2.14	81.00	10.50	0.20	7.80	0.40	2.39	1.27	81.00	6.90	0.30	4.70	0.90																													16.43	4.03	79.00	29.30	8.57			0.54	0.17	81.00	1.01	0.26	0.79	0.29	6.13	0.84	80.00	8.96	2.90			1.05	1.45	43.00	6.69	0.07			23.14	3.82	81.00	33.12	15.21	29.86	17.60	13.59	1.29	80.00	16.56	10.75		
10.00	11	4	6.39	2.17	75.00	11.50	3.00			9.74	1.53	58.00	12.60	6.60			24.77	3.26	53.00	34.95	18.71										9.56	1.56	62.00	12.84	4.88			25.17	3.35	64.00	33.33	18.73			6.55	0.59	81.00	7.50	4.20	7.32	5.40	0.26	0.16	81.00	0.94	0.06	0.60	0.06	0.15	0.16	71.00	0.78	0.02			1.38	1.72	62.00	10.97	0.10			1.66	2.04	53.00	11.00	0.07			0.52	0.39	45.00	1.82	0.05			3.54	2.65	81.00	15.50	0.20	8.20	0.80	2.57	1.27	81.00	6.70	0.30	4.40	0.60																													16.41	4.55	80.00	33.60	9.70			0.61	0.18	80.00	1.12	0.26			6.55	0.59	81.00	7.50	4.20	7.32	5.40	2.09	1.92	43.00	11.00	0.12			25.18	3.26	81.00	34.95	18.71	31.20	20.99	9.50	1.61	81.00	12.84	4.88	12.20	6.69
10.00	12	4	6.47	2.39	64.00	11.00	1.90			6.93	1.48	54.00	9.53	2.21			25.16	3.39	51.00	33.60	19.70										6.61	1.53	61.00	9.70	2.29			24.53	2.95	65.00	33.98	18.40			7.09	0.56	78.00	8.61	5.50			0.39	0.14	81.00	0.77	0.10	0.59	0.18	0.24	0.25	71.00	1.92	0.03			2.74	1.68	69.00	6.42	0.07			3.03	2.00	55.00	7.86	0.23			0.73	0.35	39.00	1.43	0.07			5.24	2.27	81.00	10.50	0.80	9.20	1.40	2.48	1.68	81.00	7.70	0.08	5.60	0.40																													17.62	4.19	80.00	31.40	10.00			0.72	0.16	80.00	1.08	0.27			7.08	0.58	79.00	8.61	5.50			3.96	1.86	37.00	7.43	0.23			24.84	3.40	81.00	33.98	18.40	31.11	20.50	6.66	1.42	79.00	9.53	2.21		
15.00	1	4	5.37	1.83	63.00	11.00	3.00			4.92	2.10	74.00	9.36	-0.77			26.96	3.88	70.00	34.26	20.01										4.43	2.26	57.00	9.35	-0.82			26.59	3.54	66.00	34.31	19.53			7.21	0.92	82.00	8.80	4.93			0.60	0.13	83.00	0.97	0.32			0.24	0.13	74.00	0.62	0.05			5.81	2.11	75.00	10.95	0.76			6.48	2.07	60.00	11.11	0.85			0.60	0.38	41.00	1.84	0.10			8.56	2.23	82.00	13.00	2.90			1.17	1.24	80.00	6.40	0.10																															19.11	7.04	80.00	71.40	10.71			0.87	0.16	80.00	1.29	0.49			7.21	0.92	82.00	8.80	4.93			6.39	2.17	41.00	9.55	0.95			26.84	3.53	92.00	34.26	20.01	32.95	21.49	4.64	2.09	92.00	9.36	-0.77	7.62	0.88
15.00	2	4	5.80	1.93	65.00	10.00	1.50			3.45	1.75	74.00	7.31	-0.76			26.66	3.73	67.00	34.37	18.29										3.63	1.81	66.00	7.35	-0.82			27.26	3.69	70.00	34.26	18.53			7.45	0.81	83.00	9.07	5.30			0.59	0.20	83.00	0.92	0.03			0.30	0.23	78.00	1.34	0.02			7.29	2.89	77.00	12.86	0.15			7.54	3.05	60.00	12.83	0.19			0.44	0.31	47.00	1.27	0.05			8.79	3.35	86.00	17.10	0.10			1.85	3.09	79.00	16.60	0.10																															19.50	3.95	82.00	33.57	10.00			0.84	0.15	79.00	1.20	0.52			7.45	0.81	83.00	9.07	5.30			8.21	3.10	47.00	13.72	0.24			27.21	3.56	98.00	34.37	18.29			3.49	1.68	100.00	7.31	-0.76	6.12	0.89
15.00	3	4	5.76	2.08	78.00	11.00	2.50			3.52	1.50	65.00	7.30	-0.10			25.87	4.24	63.00	34.41	18.33										3.52	1.68	60.00	7.09	0.12			26.24	4.21	66.00	34.45	18.93			7.86	1.03	82.00	10.90	4.95			0.39	0.25	83.00	0.98	0.02			0.16	0.11	75.00	0.44	0.02			5.14	3.77	71.00	12.14	0.07			5.12	3.67	60.00	11.95	0.10			0.39	0.31	49.00	1.42	0.06			5.33	3.94	83.00	14.30	0.20			4.44	4.37	82.00	21.35	0.10																															18.74	4.19	83.00	31.40	9.29			0.73	0.23	80.00	1.59	0.26			7.86	1.03	82.00	10.90	4.95			5.46	4.08	49.00	12.57	0.07			25.72	4.07	84.00	34.41	18.33	33.32	20.81	3.37	1.53	84.00	7.30	-0.10	5.87	0.77
15.00	4	4	6.84	2.14	70.00	13.00	2.50			4.84	0.91	54.00	6.92	2.00			26.49	5.55	50.00	34.23	15.80										4.82	0.81	56.00	6.44	2.86			26.54	5.14	58.00	34.08	17.13			7.16	0.94	71.00	9.20	4.60			0.28	0.26	70.00	0.84	0.03			0.12	0.09	63.00	0.44	0.02			4.59	4.04	56.00	19.36	0.10			4.06	4.25	48.00	19.68	0.10			0.75	0.58	42.00	2.72	0.05			3.50	2.78	71.00	9.70	0.10			2.13	2.65	70.00	15.50	0.10																															17.57	5.93	70.00	48.60	9.30			0.58	0.24	67.00	1.09	0.10			7.16	0.94	71.00	9.20	4.60			5.12	4.66	40.00	20.73	0.10			26.50	5.29	73.00	34.23	15.80			4.80	0.88	75.00	6.92	2.00		
15.00	5	4	6.72	1.75	88.00	13.00	2.80			6.98	1.16	66.00	9.44	5.18			27.25	5.17	65.00	34.34	14.53										6.66	1.12	65.00	9.63	4.70			27.26	5.34	71.00	34.51	14.67			6.78	0.70	88.00	8.33	5.20			0.30	0.24	89.00	0.77	0.02			0.16	0.10	79.00	0.46	0.02			4.02	3.06	75.00	9.79	0.06			4.05	3.08	62.00	10.12	0.06			0.69	0.62	45.00	2.32	0.07			4.00	2.56	89.00	9.80	0.10			1.72	1.50	86.00	8.43	0.20																															17.19	4.99	87.00	34.30	7.00			0.59	0.21	84.00	1.09	0.06			6.78	0.70	88.00	8.33	5.20			4.35	3.44	43.00	10.99	0.07			26.86	5.13	90.00	34.34	14.53	33.88	18.88	6.91	1.16	90.00	9.44	4.70	8.98	5.24
15.00	6	4	7.08	1.69	77.00	11.25	3.50			10.70	2.21	52.00	15.91	6.45			26.32	4.45	49.00	34.28	18.65										10.51	2.18	58.00	15.55	6.21			26.45	4.43	60.00	34.02	19.55			6.56	0.62	79.00	9.10	5.35			0.15	0.15	79.00	0.65	0.03			0.10	0.10	69.00	0.47	0.02			1.77	2.20	56.00	9.37	0.02			1.50	2.03	50.00	7.67	0.07			0.44	0.54	47.00	2.72	0.05			2.84	2.66	76.00	11.10	0.10			2.18	1.25	76.00	6.20	0.50																															15.86	4.53	78.00	30.70	7.14			0.44	0.17	77.00	1.08	0.06			6.56	0.62	79.00	9.10	5.35			2.11	2.70	45.00	11.80	0.07			26.44	4.51	79.00	34.28	18.65			10.41	2.22	78.00	15.91	6.21		
15.00	7	4	7.87	2.22	71.00	14.10	4.00			14.49	2.60	53.00	17.66	8.70			25.95	4.54	51.00	33.63	17.72										14.46	2.43	53.00	17.68	7.89			25.33	4.03	58.00	33.50	18.30			5.90	0.45	73.00	7.10	4.54	6.45	4.97	0.12	0.11	73.00	0.52	0.03	0.37	0.03	0.09	0.11	65.00	0.64	0.02			1.14	1.75	40.00	8.39	0.02			1.00	2.15	46.00	9.29	0.07			0.39	0.49	43.00	2.47	0.05			2.37	2.49	73.00	11.30	0.10	7.72	0.26	1.55	0.84	73.00	3.74	0.40	3.10	0.50																													15.30	4.73	73.00	30.00	7.00	23.76	8.29	0.45	0.19	73.00	1.08	0.11	0.75	0.17	5.90	0.45	73.00	7.10	4.54	6.45	4.97	1.15	2.03	41.00	11.29	0.07			25.86	4.45	73.00	33.63	17.72	33.25	20.01	14.26	2.59	72.00	17.66	7.89		
15.00	8	4	8.40	2.19	79.00	14.50	4.50			16.02	2.08	61.00	18.71	9.40			26.59	4.10	59.00	33.80	18.32										16.26	2.08	61.00	20.43	11.29			25.65	3.96	65.00	33.19	18.26			5.37	0.76	83.00	7.05	3.18			0.14	0.13	81.00	0.80	0.03			0.11	0.13	71.00	0.71	0.02			0.97	1.57	43.00	6.82	0.02			0.66	1.44	55.00	7.12	0.07			0.57	0.63	44.00	3.81	0.07			3.02	2.93	80.00	16.10	0.10			1.73	1.31	81.00	7.71	0.20																															14.73	3.93	81.00	26.40	7.36			0.48	0.19	81.00	1.50	0.13			5.37	0.76	83.00	7.05	3.18			1.51	2.07	42.00	10.16	0.10			26.14	4.02	86.00	33.80	18.32	32.92	19.69	16.21	2.09	86.00	20.43	9.40	18.68	11.77
15.00	9	4	8.90	2.33	82.00	17.20	3.30			16.20	1.32	78.00	18.36	11.50			26.66	5.17	75.00	34.80	2.00										15.82	1.70	64.00	18.74	10.60			26.83	5.23	68.00	33.68	2.00			5.20	0.89	82.00	7.50	3.36			0.20	0.18	84.00	0.70	0.03			0.18	0.24	74.00	1.18	0.02			1.14	1.39	51.00	6.20	0.07			1.23	1.76	57.00	6.51	0.07			0.61	0.56	46.00	2.49	0.07			4.39	3.76	84.00	14.80	0.20			1.33	0.77	81.00	4.40	0.10																															15.57	4.78	83.00	37.90	7.00			0.54	0.23	83.00	1.94	0.13			5.21	0.89	83.00	7.50	3.36			1.73	1.76	44.00	6.81	0.07			27.00	5.06	104.00	34.80	2.00			15.85	1.59	103.00	18.36	10.60		
15.00	10	4	6.90	2.02	77.00	11.00	2.90			14.05	1.14	57.00	16.52	11.45			25.98	3.96	54.00	32.57	18.15										13.35	1.68	62.00	16.52	8.30			26.47	4.46	65.00	33.71	15.86			5.56	1.01	79.00	8.82	2.61			0.27	0.23	80.00	1.22	0.06			0.22	0.24	70.00	1.08	0.02			1.88	2.43	61.00	8.80	0.07			1.61	2.15	52.00	9.49	0.07			0.47	0.37	44.00	1.58	0.07			4.82	3.76	80.00	19.00	0.40			1.57	1.03	80.00	5.30	0.10																															15.94	4.24	79.00	28.60	8.44			0.62	0.21	79.00	1.47	0.10			5.56	1.01	79.00	8.82	2.61			2.85	2.98	42.00	10.20	0.07			26.67	4.27	81.00	33.71	15.86	32.71	19.44	13.57	1.61	81.00	16.52	8.30	15.83	10.05
15.00	11	4	6.39	2.18	75.00	11.50	3.00			10.28	1.50	59.00	13.01	6.84			26.70	3.44	54.00	35.03	21.10										9.93	1.38	59.00	13.04	6.75			27.06	3.52	62.00	33.49	20.63			6.18	0.69	81.00	7.50	4.12	6.96	4.96	0.34	0.19	81.00	0.95	0.06	0.71	0.06	0.24	0.20	71.00	1.00	0.02			2.13	2.15	66.00	11.00	0.07			2.24	2.29	53.00	11.07	0.07			0.68	0.50	45.00	2.07	0.07			4.28	2.52	81.00	15.10	0.50	8.70	1.00	2.07	1.38	81.00	8.30	0.20	4.30	0.50																													15.95	4.21	79.00	32.10	9.90			0.68	0.24	80.00	1.87	0.26			6.18	0.69	81.00	7.50	4.12	6.96	4.96	3.19	2.32	42.00	11.07	0.36			27.08	3.48	81.00	35.03	21.10	32.71	22.28	10.01	1.45	81.00	13.01	6.84	12.40	7.83
15.00	12	4	6.47	2.39	64.00	11.00	1.90			7.78	1.48	54.00	10.68	3.18			27.27	3.73	51.00	34.20	21.17										7.30	1.53	62.00	10.74	3.37			26.34	3.63	68.00	34.06	18.60			6.68	0.74	81.00	8.33	4.41			0.44	0.16	82.00	0.84	0.13	0.71	0.20	0.25	0.26	72.00	1.94	0.03			3.31	1.95	70.00	7.78	0.23			3.49	2.15	55.00	7.92	0.26			0.66	0.29	40.00	1.11	0.14			5.54	2.36	81.00	13.30	1.00			1.88	1.51	81.00	8.20	0.08																															16.80	3.75	80.00	27.86	9.29			0.74	0.15	80.00	1.05	0.35			6.68	0.74	81.00	8.33	4.41			4.39	1.92	38.00	7.81	0.55			26.84	3.75	82.00	34.20	18.60	33.17	21.19	7.42	1.48	80.00	10.68	3.18		
20.00	1	4	5.37	1.83	63.00	11.00	3.00			5.97	1.88	74.00	9.54	-0.80			29.96	3.11	70.00	34.61	21.89										5.69	1.98	59.00	9.68	-0.80			29.84	3.05	67.00	34.50	22.18			6.65	0.92	83.00	8.60	4.60			0.67	0.15	83.00	1.01	0.39			0.24	0.15	73.00	0.71	0.05			6.45	2.25	75.00	11.21	0.94			7.39	2.17	60.00	11.39	1.03			0.57	0.34	41.00	1.50	0.05			8.55	1.98	82.00	13.00	3.60			0.75	0.88	79.00	6.20	0.10																															18.15	4.33	80.00	36.40	10.71			0.90	0.19	80.00	1.42	0.53			6.65	0.92	83.00	8.60	4.60			6.64	2.34	41.00	11.04	1.17			29.81	3.03	92.00	34.61	21.89	34.17	24.84	5.75	1.85	92.00	9.54	-0.80	8.47	2.98
20.00	2	4	5.80	1.93	65.00	10.00	1.50			4.77	1.50	73.00	7.45	1.26			30.31	2.85	66.00	34.65	24.78										4.85	1.54	68.00	7.48	1.33			30.64	2.67	72.00	34.61	25.02			6.81	0.71	86.00	8.30	4.70			0.67	0.17	83.00	1.03	0.06			0.29	0.27	78.00	1.70	0.03			8.06	2.56	78.00	13.38	0.23			8.61	2.64	59.00	13.88	0.26			0.48	0.38	48.00	1.86	0.05			9.01	2.65	85.00	14.70	0.30			1.13	2.27	79.00	13.70	0.10																															19.42	5.37	81.00	39.15	9.29			0.91	0.21	79.00	1.82	0.58			6.81	0.71	86.00	8.30	4.70			9.07	2.47	48.00	14.45	3.79			30.50	2.70	98.00	34.65	24.78			4.71	1.48	99.00	7.45	1.26	6.80	1.79
20.00	3	4	5.76	2.08	78.00	11.00	2.50			4.69	1.14	64.00	7.39	1.34			30.66	3.17	62.00	34.67	21.00										4.73	1.17	63.00	7.33	1.28			30.95	3.07	69.00	34.76	22.60			6.75	0.99	80.00	9.50	3.80			0.59	0.22	83.00	1.00	0.13			0.20	0.08	75.00	0.49	0.05			7.59	2.60	75.00	12.86	1.04			7.86	2.56	60.00	11.93	1.09			0.61	0.42	49.00	1.61	0.07			7.16	2.80	83.00	12.10	0.20			2.38	2.36	80.00	11.00	0.10																															18.79	4.51	82.00	32.65	9.29			0.82	0.17	79.00	1.33	0.48			6.73	1.00	81.00	9.50	3.80			8.18	2.89	49.00	13.15	1.74			30.42	3.33	84.00	34.76	21.00	34.28	24.20	4.63	1.17	84.00	7.39	1.28	6.16	2.61
20.00	4	4	6.84	2.14	70.00	13.00	2.50			5.11	0.75	55.00	6.24	2.79			31.50	2.94	50.00	34.87	24.60										5.03	0.76	60.00	6.43	2.90			31.23	3.04	61.00	34.84	24.00			6.39	0.88	69.00	9.30	4.20			0.50	0.26	72.00	1.00	0.06			0.20	0.11	64.00	0.59	0.05			7.22	3.33	62.00	19.83	0.52			7.21	3.61	49.00	20.13	0.57			0.99	0.66	43.00	2.59	0.07			5.83	3.19	72.00	12.70	0.10			1.90	2.88	71.00	18.40	0.20																															18.55	5.25	71.00	33.60	10.36			0.75	0.27	68.00	1.31	0.16			6.37	0.88	71.00	9.30	4.20			8.14	3.70	41.00	21.11	1.36			31.24	2.98	74.00	34.87	24.60			5.01	0.73	77.00	6.24	2.79	6.12	3.88
20.00	5	4	6.72	1.75	88.00	13.00	2.80			6.05	0.77	66.00	8.16	3.99			32.24	3.00	65.00	34.86	23.56										6.00	0.90	69.00	8.40	3.91			32.00	3.03	73.00	34.83	23.90			6.23	0.68	87.00	8.08	4.60			0.53	0.24	89.00	0.92	0.06			0.24	0.11	79.00	0.64	0.04			6.39	2.66	77.00	10.71	0.10			7.28	2.50	62.00	13.57	0.10			1.08	0.69	45.00	2.44	0.07			6.83	2.67	89.00	12.30	0.40			0.99	0.89	86.00	6.40	0.20																															18.14	6.72	87.00	55.00	7.39			0.74	0.25	82.00	1.95	0.06			6.23	0.68	87.00	8.08	4.60			7.39	2.95	43.00	12.12	0.10			31.77	3.18	90.00	34.86	23.56	34.49	24.70	6.01	0.82	90.00	8.40	3.99	7.53	4.72
20.00	6	4	7.07	1.68	77.00	11.25	3.50			8.40	1.80	52.00	14.36	6.12			31.71	2.40	49.00	34.55	25.37										8.03	1.59	59.00	11.31	5.40			31.65	2.21	60.00	34.28	24.95			5.96	0.68	77.00	8.44	4.79			0.34	0.19	77.00	0.81	0.03			0.21	0.12	67.00	0.62	0.03			3.92	2.61	65.00	9.82	0.10			4.36	2.59	49.00	11.43	0.10			0.81	0.72	45.00	2.56	0.05			6.10	3.24	76.00	13.80	0.20			1.68	1.18	75.00	5.20	0.10																															16.43	6.14	77.00	40.70	7.00			0.59	0.20	75.00	1.22	0.06			5.96	0.68	77.00	8.44	4.79			5.10	3.28	43.00	12.85	0.25			31.78	2.16	79.00	34.55	25.37	34.18	27.82	8.04	1.60	78.00	11.22	5.40		
20.00	7	4	7.88	2.22	71.00	14.10	4.00			11.05	2.47	53.00	16.80	7.39			31.39	2.23	51.00	34.07	22.21										10.82	2.31	56.00	17.16	7.40			30.71	2.72	61.00	33.76	22.90			5.25	0.62	73.00	7.00	3.26	6.05	4.35	0.29	0.18	73.00	0.70	0.03	0.59	0.06	0.21	0.14	65.00	0.64	0.02			2.51	2.13	63.00	9.46	0.07			3.03	2.65	46.00	10.71	0.07			1.04	1.05	43.00	4.37	0.07			6.25	3.75	73.00	13.95	0.40	13.36	1.10	1.37	0.96	72.00	4.95	0.10																															15.56	6.03	73.00	33.60	7.00	27.98	7.08	0.57	0.24	73.00	1.09	0.16	0.92	0.20	5.24	0.62	73.00	7.00	3.26	6.05	4.35	3.53	2.58	41.00	12.49	0.07			30.86	2.85	73.00	34.07	22.21	33.90	23.92	11.03	2.45	72.00	16.80	7.40		
20.00	8	4	8.40	2.19	79.00	14.50	4.50			13.39	1.91	61.00	17.40	8.70			31.24	1.88	59.00	34.00	26.21										13.27	1.83	65.00	16.99	9.90			30.88	1.99	68.00	33.85	24.60			4.52	0.94	80.00	6.90	1.35			0.38	0.24	80.00	0.98	0.06			0.33	0.23	70.00	0.93	0.02			2.31	2.14	63.00	9.29	0.02			2.17	2.05	55.00	7.57	0.07			1.96	1.82	43.00	6.88	0.07			9.11	5.49	79.00	23.10	0.10			1.25	1.17	81.00	7.00	0.10																															15.20	5.16	81.00	40.70	7.50			0.66	0.26	81.00	1.29	0.10			4.52	0.94	80.00	6.90	1.35			4.97	2.97	41.00	10.39	0.07			30.90	2.07	85.00	34.00	24.60	33.52	26.72	13.45	1.97	85.00	17.40	8.70	16.66	10.37
20.00	9	4	8.89	2.34	82.00	17.20	3.30			15.09	1.60	78.00	18.62	11.50			30.46	4.40	75.00	34.80	2.00										14.53	1.87	68.00	18.64	10.10			30.47	4.32	72.00	34.10	2.00			4.40	0.82	87.00	6.28	2.60			0.42	0.25	84.00	1.05	0.05			0.42	0.28	74.00	1.13	0.03			2.40	1.81	69.00	7.14	0.10			2.77	2.32	58.00	11.43	0.10			1.60	1.65	46.00	7.20	0.07			9.28	4.98	84.00	21.20	1.10			0.89	0.60	81.00	3.50	0.09																															15.87	5.27	83.00	39.30	7.14			0.71	0.26	83.00	1.67	0.26			4.40	0.82	87.00	6.28	2.60			4.62	2.63	44.00	9.85	0.22			30.64	3.95	104.00	34.80	2.00			14.63	1.78	104.00	18.62	10.10		
20.00	10	4	6.90	2.02	77.00	11.00	2.90			13.85	1.12	57.00	16.30	10.31			30.02	4.10	54.00	34.70	18.62										13.00	1.98	64.00	16.53	7.63			30.14	4.27	69.00	35.17	16.52			4.91	1.14	79.00	8.71	2.78			0.48	0.28	81.00	1.20	0.06			0.38	0.33	71.00	1.46	0.02			3.57	2.96	67.00	11.56	0.07			3.43	2.78	52.00	11.98	0.10			0.85	0.77	46.00	3.80	0.07			8.16	4.96	80.00	23.50	0.50			1.07	1.02	80.00	5.20	0.10																															16.18	4.73	79.00	35.00	7.00			0.78	0.31	80.00	2.23	0.10			4.92	1.13	80.00	8.71	2.78			4.75	3.37	44.00	12.62	0.07			30.23	4.23	81.00	35.17	16.52			13.31	1.87	82.00	16.55	7.63	15.09	8.21
