depth	depth_interval	month	sea_basin	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	PH_LAB:mean	PH_LAB:std	PH_LAB:count	PH_LAB:max	PH_LAB:min	PH_LAB:95p	PH_LAB:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	oxygen_saturation:mean	oxygen_saturation:std	oxygen_saturation:count	oxygen_saturation:max	oxygen_saturation:min	oxygen_saturation:95p	oxygen_saturation:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
20.00	17.5_22.5	8	13	2.96	1.12	42.00	5.80	1.20																	2.34	1.24	16.00	4.80	0.14			7.31	2.48	30.00	16.20	3.00			5.98	0.89	29.00	7.39	4.20										1.05	0.71	40.00	4.26	0.20																	5.68	10.40	39.00	37.80	0.14			1.82	1.68	35.00	7.86	0.08			35.52	10.10	17.00	53.40	19.60																																													29.62	16.28	39.00	62.10	5.04			1.49	0.86	42.00	5.49	0.45			2.48	1.21	26.00	4.80	0.00			30.97	15.54	26.00	66.01	0.00			7.81	10.71	35.00	37.80	0.08			6.16	0.83	43.00	7.39	4.20			7.93	2.66	44.00	16.20	3.00	12.72	4.62
20.00	17.5_22.5	10	13	3.35	1.31	42.00	6.80	0.50																								8.13	1.57	34.00	11.30	5.50			6.01	0.86	33.00	7.20	4.40										1.56	0.94	42.00	5.48	0.26																	6.15	8.43	43.00	40.00	0.14			1.44	1.13	37.00	5.70	0.35			32.25	7.36	19.00	43.10	19.60																																													28.72	10.64	41.00	58.50	3.78			2.23	1.26	44.00	8.06	0.74	4.63	1.10	2.82	2.17	25.00	7.00	0.00			34.37	26.37	23.00	73.27	0.00			7.58	9.05	37.00	40.00	0.49			6.16	0.83	41.00	7.20	4.40			8.40	1.68	44.00	11.90	5.50	11.47	5.95
20.00	17.5_22.5	12	13	2.58	1.59	41.00	6.90	0.30																								4.56	1.46	35.00	9.50	2.40			5.98	0.94	34.00	7.00	4.30										1.22	0.56	42.00	2.77	0.16																	7.39	7.20	44.00	27.80	0.14			0.91	0.82	37.00	5.00	0.07			34.99	7.03	19.00	46.30	16.40																																													31.81	12.95	42.00	62.10	5.18			1.71	0.61	45.00	3.55	0.90	2.90	1.00	6.33	1.68	22.00	7.90	2.10			73.51	18.93	22.00	91.73	25.87			8.22	8.09	37.00	29.20	0.70			6.11	0.87	44.00	7.00	4.30			4.88	1.47	45.00	9.50	2.40	7.34	2.74
30.00	27.5_35.0	4	13	3.33	1.71	18.00	6.30	0.70	6.13	0.87																						3.21	0.99	18.00	4.80	1.70	4.71	1.78															1.84	2.59	18.00	9.69	0.10	7.63	0.15																																																																														27.73	9.34	16.00	48.50	12.90			2.31	2.58	18.00	10.01	0.55	8.36	0.60																													3.21	0.99	18.00	4.80	1.70	4.71	1.78
30.00	27.5_35.0	6	13	4.71	0.99	17.00	6.30	3.00	6.06	3.40																						4.23	1.14	17.00	5.90	2.30	5.82	2.46															0.96	1.05	16.00	4.20	0.06																																																																																							1.59	1.22	17.00	5.17	0.48	3.87	0.51																													4.23	1.14	17.00	5.90	2.30	5.82	2.46
30.00	27.5_35.0	8	13	3.29	0.93	17.00	5.60	1.90	4.56	1.90																						5.89	1.59	16.00	9.20	3.90																																																																																																												2.71	1.79	16.00	7.75	0.48																															6.09	1.76	17.00	9.40	3.90	9.24	4.14
30.00	27.5_35.0	10	13	4.42	1.57	18.00	7.00	1.10	7.00	1.70																						6.47	1.17	18.00	8.00	4.20	8.00	4.37	6.49	0.45	16.00	7.10	5.10										4.14	2.67	17.00	8.72	0.61																	8.38	11.60	16.00	35.70	0.70																																																																		5.80	3.33	18.00	11.62	1.52	11.35	1.93																						6.49	0.45	16.00	7.10	5.10			6.47	1.17	18.00	8.00	4.20	8.00	4.37
30.00	27.5_35.0	12	13	3.69	1.88	17.00	6.80	1.80	6.72	1.80																						4.46	0.99	17.00	6.80	2.70	6.00	3.26															1.33	1.09	16.00	4.20	0.55																																																																																							2.36	3.00	17.00	12.91	0.68	7.46	0.86																													4.46	0.99	17.00	6.80	2.70	6.00	3.26
40.00	35.0_45.0	2	13																													1.87	1.43	20.00	6.50	0.50			5.22	0.58	17.00	7.20	4.60										3.10	5.08	25.00	26.77	0.81	4.82	0.96															17.86	12.92	23.00	37.80	0.42			4.83	11.98	22.00	57.10	0.29																																																				48.58	15.13	25.00	85.70	8.54	74.50	27.68	3.62	5.90	25.00	31.29	1.13	6.12	1.21	7.04	2.14	16.00	8.90	0.50										22.98	15.97	22.00	60.03	0.71			5.20	0.55	22.00	7.20	4.60			1.86	1.33	25.00	6.50	0.50	4.20	0.54
40.00	35.0_45.0	4	13	1.41	0.48	18.00	2.00	0.30	2.00	0.72																						2.76	1.42	18.00	6.80	1.20	4.84	1.28															2.54	4.71	18.00	20.66	0.10	7.76	0.15																																																																														48.07	16.70	18.00	100.00	27.80	66.00	28.48	3.21	5.15	18.00	23.25	0.58	8.38	0.67																													2.76	1.42	18.00	6.80	1.20	4.84	1.28
40.00	35.0_45.0	6	13	1.99	0.47	28.00	3.00	1.30																								4.66	1.86	22.00	8.90	1.60			4.97	0.33	20.00	5.40	4.20										2.74	3.65	29.00	18.08	0.06	7.93	0.41															17.70	13.62	27.00	46.40	0.14			10.60	10.51	26.00	42.80	1.20																																																				53.99	10.95	28.00	71.40	11.06			3.63	4.38	29.00	22.60	0.80	9.42	0.83	3.99	1.21	17.00	5.70	1.60			43.98	13.42	16.00	62.35	18.56			28.97	14.01	26.00	57.80	2.80			4.96	0.42	26.00	5.50	3.70			4.65	1.90	29.00	8.90	1.60	8.14	1.98
40.00	35.0_45.0	8	13	2.87	0.90	29.00	5.00	1.20																								5.30	1.91	23.00	8.90	1.50			5.09	0.46	21.00	6.60	4.40										4.85	2.89	29.00	10.32	0.55																	25.83	17.43	28.00	47.10	0.14			7.89	10.33	27.00	47.80	0.70																																																				59.12	15.45	28.00	85.70	11.90			5.78	3.06	29.00	11.94	0.74			1.18	1.01	18.00	2.90	0.00			14.09	11.84	17.00	34.94	0.00			34.61	13.86	27.00	51.00	1.11			5.08	0.43	27.00	6.60	4.40			5.31	1.97	30.00	8.90	1.50	8.28	2.49
40.00	35.0_45.0	10	13	2.92	0.82	28.00	4.70	1.00																								5.71	2.05	22.00	9.10	2.10			5.04	0.41	20.00	6.10	4.10										7.13	4.19	28.00	17.11	1.10																	14.41	14.55	27.00	44.30	0.14			13.39	12.90	27.00	54.30	0.70																																																				53.37	16.04	28.00	85.70	6.86			8.57	4.73	28.00	19.69	1.36			1.17	1.60	18.00	5.30	0.00			15.10	20.61	17.00	67.25	0.00			27.80	15.24	27.00	55.00	0.94			5.04	0.48	26.00	6.10	3.80			6.00	2.17	29.00	9.10	2.10	8.96	2.64
40.00	35.0_45.0	12	13	2.15	1.04	26.00	4.80	0.30																								3.84	1.15	22.00	6.50	1.40			5.04	0.27	20.00	5.40	4.40										2.99	3.78	28.00	20.34	0.26	7.58	0.91															13.09	10.15	26.00	37.80	0.14			3.77	5.40	26.00	25.70	0.27																																																				44.02	12.53	27.00	70.70	6.86			5.10	8.44	28.00	41.98	1.07	19.48	1.48															16.73	10.21	26.00	42.10	0.41			5.08	0.32	25.00	5.60	4.40			4.10	1.28	28.00	7.30	1.40	6.12	2.21
